combination,combination_size,mode,target,corr,mae,rmse,weighted_component
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,raw,Dry_Dead_g,0.10027764740539359,8.91996332155703,13.03911487330182,-0.10848673644967688
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,raw,Dry_Clover_g,-0.2546657764887111,6.821447103027651,13.364871215332608,-0.21984039879485784
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,raw,GDM_g,0.813578185633582,10.327747837845617,14.798768762300558,0.6467989196406572
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,raw,Dry_Total_g,0.8244976087163515,10.999592157403427,16.087759352096548,0.6685719181674278
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,Dry_Green_g,0.7330544610153021,11.912081210327147,17.694498439426802,0.5133853684098266
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,Dry_Dead_g,0.09819974778501468,8.997966690017261,13.223120882259746,-0.13999307819575701
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,Dry_Clover_g,-0.2553253094512133,6.738661288790409,13.426203590806223,-0.2310619624808523
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,GDM_g,0.8140193834933847,10.38745322090978,15.367510152755367,0.619129029646051
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,Dry_Total_g,0.821525406954051,11.230312534590382,17.33154664763732,0.6153437250152016
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,Dry_Green_g,0.7425908252112965,11.757851164955115,17.454523440543017,0.5264949216593617
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,Dry_Dead_g,0.0771613953046448,8.952486698414564,13.093912681882111,-0.1178233029623923
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,Dry_Clover_g,-0.2500123538047216,6.803457217810671,13.348020527157955,-0.21676634118719873
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,GDM_g,0.8185593299332302,10.329414519299846,14.64581439502508,0.6540622892946026
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,Dry_Total_g,0.8195063546326854,11.244458503855645,16.283380611749884,0.6604628262085377
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,Dry_Green_g,0.7425908252112965,11.757851164955115,17.454523440543017,0.5264949216593617
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,Dry_Dead_g,0.060774810275493765,9.04855609924733,13.330445888193609,-0.158573606771635
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,Dry_Clover_g,-0.25093456180515983,6.721891119401194,13.412850227515618,-0.22861441389564918
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,GDM_g,0.8186949716344667,10.414218849106183,15.224256908606325,0.6261967585757311
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,Dry_Total_g,0.8150084876025576,11.501820292146453,17.543998747178826,0.6058556039809422
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Green_g,0.751540076838596,11.565879225898124,17.156006547071325,0.5425527130891095
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Dead_g,0.08069656700963827,8.96781432433783,13.095508832407027,-0.11809584533275519
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Clover_g,-0.24776161416146678,6.809620255021864,13.340165076750635,-0.2153346030404919
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,GDM_g,0.8217807375377,10.117159513696835,14.446568724999416,0.6634107271486112
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Total_g,0.8248425414402141,11.062586197771346,16.00086615209327,0.672142467901901
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Green_g,0.751540076838596,11.565879225898124,17.156006547071325,0.5425527130891095
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Dead_g,0.06560777049761067,9.076922113015739,13.327191086252462,-0.15800791417659887
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Clover_g,-0.24833680094503846,6.7261498556763515,13.405821195559955,-0.22732703545169008
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,GDM_g,0.8221270172594608,10.160502579731185,14.97931507417945,0.6381281784266145
dinov2-vitg-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Total_g,0.8205611253126249,11.378808050131246,17.22076870856058,0.6202452206122169
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,raw,Dry_Green_g,0.7345493752810639,11.980659976749791,17.716004224742186,0.51220179268986
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,raw,Dry_Dead_g,0.1091578733330129,8.881622304732593,13.000208623270455,-0.10188157635265815
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,raw,Dry_Clover_g,-0.25798618533169754,6.834160171608631,13.372787331889752,-0.22128586854943677
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,raw,GDM_g,0.812522542117309,10.401562467911665,14.876048605397777,0.6431004237423892
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,raw,Dry_Total_g,0.827741976808537,11.025137367130997,15.988865755151007,0.6726340594334683
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,Dry_Green_g,0.7345493752810639,11.980659976749791,17.716004224742186,0.51220179268986
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,Dry_Dead_g,0.10599631078194016,8.958644235526013,13.18999398484747,-0.13428835389052285
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,Dry_Clover_g,-0.2585468779595481,6.748597902530382,13.431984461354496,-0.23212229824590724
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,GDM_g,0.8130851460718052,10.468371496470235,15.41574635625754,0.6167342887280349
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,3,postprocess,Dry_Total_g,0.8247928999451912,11.193207110060229,17.234058369509846,0.6196588635549243
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,Dry_Green_g,0.7445515207139121,11.82958455891863,17.468792937360256,0.5257204013917617
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,Dry_Dead_g,0.0850144902700796,8.912435791787113,13.05632673043112,-0.11141511125181691
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,Dry_Clover_g,-0.25365957598905425,6.816082744172287,13.355844310624034,-0.218193145453367
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,GDM_g,0.8178240900261216,10.406946986951214,14.716775702438328,0.650701921407171
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,raw,Dry_Total_g,0.8228410588579765,11.24676491921048,16.184516863118,0.6645732766872955
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,Dry_Green_g,0.7445515207139121,11.82958455891863,17.468792937360256,0.5257204013917617
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,Dry_Dead_g,0.07037900807772696,8.99654198164953,13.287828454918504,-0.15117752907577686
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,Dry_Clover_g,-0.2545706139349719,6.731661889031687,13.418682931754851,-0.2296831953271039
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,GDM_g,0.8181268937027806,10.469231949632416,15.265709278694542,0.6241584160529163
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,3,postprocess,Dry_Total_g,0.8188710427423348,11.460228763717772,17.42857359276891,0.6110248383378576
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Green_g,0.7528338537611124,11.639180351386617,17.17938149962944,0.5413053257040844
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Dead_g,0.08846757225457344,8.926558814974658,13.05771764304484,-0.11165192573600025
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Clover_g,-0.25158172726763295,6.822261283048817,13.347936509689008,-0.2167510236640735
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,GDM_g,0.8203162173317041,10.222346977155881,14.53167028562013,0.6594335002360194
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Total_g,0.8273552195148591,11.051210630105924,15.914386917777849,0.6756768077646386
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Green_g,0.7528338537611124,11.639180351386617,17.17938149962944,0.5413053257040844
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Dead_g,0.07379165830490987,9.019290832878562,13.289867236606828,-0.15153081173998295
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Clover_g,-0.2528382330297416,6.736185932716736,13.412322493925663,-0.22851773521380014
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,GDM_g,0.8208269337817793,10.230323665710605,15.03305282838338,0.6355271168776013
dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Total_g,0.8234583242588368,11.348213885016953,17.119754971866627,0.6246872919750066
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Green_g,0.7495099827371879,11.719116018510066,17.23168992974005,0.5385077713659909
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Dead_g,0.10228175332074414,8.921509189777215,13.035268251101957,-0.10783281158025804
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Clover_g,-0.251290115652398,6.8209061470548065,13.363849741428472,-0.21965394170186836
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,GDM_g,0.8175969951218088,10.24656000650016,14.579328594915706,0.6571959819463282
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,raw,Dry_Total_g,0.8300860448091811,10.937725767096085,15.772404293598745,0.6814379903829912
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Green_g,0.7495099827371879,11.719116018510066,17.23168992974005,0.5385077713659909
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Dead_g,0.09850015657778834,9.005301743921713,13.228093583602067,-0.14085065351049875
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Clover_g,-0.25110636386027735,6.736890474479873,13.424085837202712,-0.23067363524032025
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,GDM_g,0.818430120827755,10.320669434835246,15.060665803914315,0.6341869467936673
dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,3,postprocess,Dry_Total_g,0.8268060388368601,11.228368818445016,16.946277316212196,0.6322549810263571
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,raw,Dry_Green_g,0.7332123408094399,11.935797719712884,17.743158406535013,0.5107053025961865
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,raw,Dry_Dead_g,0.09496597479573624,8.909170137429971,13.038877627438685,-0.10844639912576626
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,raw,Dry_Clover_g,-0.25627094455459687,6.823658100886839,13.360835806750128,-0.21910386925055558
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,raw,GDM_g,0.8144101514540126,10.368851470588236,14.835836643376588,0.64502731110194
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,raw,Dry_Total_g,0.8232422258354198,11.096641185224088,16.190349028469694,0.6643314879944742
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,postprocess,Dry_Green_g,0.7332123408094399,11.935797719712884,17.743158406535013,0.5107053025961865
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,postprocess,Dry_Dead_g,0.08787818008529776,8.987668830969888,13.241934825609118,-0.14323936527028946
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,postprocess,Dry_Clover_g,-0.2571616747520392,6.739400207485337,13.42296245138525,-0.23046766762705762
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,postprocess,GDM_g,0.8146708397761794,10.421955886182596,15.419943009658525,0.616525586243353
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm,4,postprocess,Dry_Total_g,0.8194861100325986,11.309378415780374,17.475644336560265,0.60892092836014
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,raw,Dry_Green_g,0.7404453988920964,11.818831643907563,17.563064839494974,0.5205876043901525
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,raw,Dry_Dead_g,0.07677207098012587,8.933936195728291,13.081070291510494,-0.11563167641218097
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,raw,Dry_Clover_g,-0.2527726593334183,6.810221517643007,13.348218686584882,-0.21680246871788733
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,raw,GDM_g,0.8181386296385041,10.372699579831933,14.722548556469745,0.6504278338826752
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,raw,Dry_Total_g,0.8191259485383837,11.289107422969186,16.348300914070617,0.6577500237638971
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,postprocess,Dry_Green_g,0.7404453988920964,11.818831643907563,17.563064839494974,0.5205876043901525
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,postprocess,Dry_Dead_g,0.06125060814661024,9.027281980917367,13.314755752630635,-0.15584789465243198
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,postprocess,Dry_Clover_g,-0.25390270554503014,6.727129204852107,13.413006581110093,-0.22864305797893114
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,postprocess,GDM_g,0.8181668389815324,10.43907396481725,15.313317738983653,0.6218105211460878
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vithplus-896-timm,4,postprocess,Dry_Total_g,0.8147524832188662,11.515571397169097,17.624881241718036,0.6022130058904268
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Green_g,0.7480193930526366,11.67218143382353,17.323776364242452,0.5335621477089447
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Dead_g,0.07960617580567492,8.942925709033613,13.08118240185663,-0.11565079937178346
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Clover_g,-0.2512284230823735,6.814843798073734,13.342278369625665,-0.21571968993811907
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,GDM_g,0.8212884368984793,10.179201444327731,14.548254144886819,0.658655732842558
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Total_g,0.8240106904503794,11.112800358893558,16.097886153331867,0.6681545371529294
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Green_g,0.7480193930526366,11.67218143382353,17.323776364242452,0.5335621477089447
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Dead_g,0.06638420297464294,9.035800888480392,13.30706031685382,-0.15451220618960604
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Clover_g,-0.2524866498589056,6.730398261498203,13.408080827369133,-0.22774081703178406
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,GDM_g,0.8214896931363896,10.22659589965564,15.10898245627503,0.6318360263197536
dinov2-vitg-518 + dinov2-vitg-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Total_g,0.8197578207540587,11.376835655186758,17.353732253261352,0.6143583202448379
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Green_g,0.7454213044042527,11.726504280462184,17.363323190417084,0.5314301424514047
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Dead_g,0.09032704073112861,8.938888778011206,13.064679715585598,-0.11283765586027195
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Clover_g,-0.25120235051101164,6.813839068789442,13.354120467296694,-0.21787870054757463
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,GDM_g,0.8190714509034257,10.21328105742297,14.585870670592179,0.6568882650336263
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Total_g,0.8259873722525645,11.023141657913165,15.99289407129687,0.6724690821738678
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Green_g,0.7454213044042527,11.726504280462184,17.363323190417084,0.5314301424514047
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Dead_g,0.08459679018595066,9.021179254201682,13.265870122820422,-0.14737599709629912
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Clover_g,-0.2518717574521044,6.730707568564535,13.417365974183177,-0.22944183615135838
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,GDM_g,0.8195430020382087,10.288256303328826,15.130709083611144,0.6307764297906676
dinov2-vitg-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Total_g,0.8224235083965328,11.293455896564558,17.221403278110948,0.6202172328651372
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Green_g,0.7465588743620926,11.78568325892857,17.37940041452157,0.5305620148260999
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Dead_g,0.09655305679892393,8.909674960609243,13.035856923996596,-0.10793287332981061
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Clover_g,-0.2538524700846678,6.823308215945375,13.360015147169825,-0.21895411237031892
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,GDM_g,0.8181822886600905,10.280804350490195,14.645842057375948,0.6540609825104102
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,raw,Dry_Total_g,0.8282031754764944,11.028695404411765,15.921979680928725,0.6753672643775162
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Green_g,0.7465588743620926,11.78568325892857,17.37940041452157,0.5305620148260999
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Dead_g,0.08450274271854592,8.992775978203781,13.25740331469532,-0.1459118621095945
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Clover_g,-0.25476322584610916,6.738174930861016,13.421984936128888,-0.2302884587340177
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,GDM_g,0.8187694345573486,10.350818366953103,15.168091159525057,0.6289497614493513
dinov2-vitg-reg4-518 + dinov2-vitl-reg4-518 + dinov3-vitl-1024-timm + dinov3-vithplus-896-timm,4,postprocess,Dry_Total_g,0.824564486308723,11.265809996143844,17.15283041280164,0.6232356795046667
